"","confirmed","deaths","recovered","latitude","longitude","date"
"30028",0.000204688731205717,6.19663151111056e-06,8.9484689456145e-05,5.1521,46.1996,2020-07-13
"30029",0.000204955252991141,6.19663151111056e-06,9.1950015971318e-05,5.1521,46.1996,2020-07-14
"30030",0.000205421666115633,6.19663151111056e-06,9.49483860573392e-05,5.1521,46.1996,2020-07-15
"30031",0.000206954166381822,6.19663151111056e-06,9.62143645381037e-05,5.1521,46.1996,2020-07-16
"30032",0.000206954166381822,6.19663151111056e-06,9.62143645381037e-05,5.1521,46.1996,2020-07-17
"30033",0.000207287318613602,6.19663151111056e-06,9.6747408108952e-05,5.1521,46.1996,2020-07-18
"30034",0.00020782036218445,6.19663151111056e-06,9.70805603407321e-05,5.1521,46.1996,2020-07-19
"30035",0.000208553297094366,6.19663151111056e-06,9.74137125725123e-05,5.1521,46.1996,2020-07-20
"30036",0.000208886449326146,6.19663151111056e-06,9.75469734652243e-05,5.1521,46.1996,2020-07-21
"30037",0.000210618840931403,6.19663151111056e-06,9.96125173022612e-05,5.1521,46.1996,2020-07-22
"30038",0.000211285145394963,6.19663151111056e-06,9.98790390876853e-05,5.1521,46.1996,2020-07-23
"30039",0.000211285145394963,6.19663151111056e-06,9.98790390876853e-05,5.1521,46.1996,2020-07-24
"30040",0.000211751558519455,6.19663151111056e-06,0.000101344908907518,5.1521,46.1996,2020-07-25
"30041",0.000211751558519455,6.19663151111056e-06,0.000101344908907518,5.1521,46.1996,2020-07-26
"30042",0.000212950906553864,6.19663151111056e-06,0.00010281077872735,5.1521,46.1996,2020-07-27
"30043",0.00021401699369556,6.19663151111056e-06,0.000104076757208115,5.1521,46.1996,2020-07-28
"30044",0.00021401699369556,6.19663151111056e-06,0.000104076757208115,5.1521,46.1996,2020-07-29
"30045",0.00021401699369556,6.19663151111056e-06,0.000104076757208115,5.1521,46.1996,2020-07-30
"30046",0.00021401699369556,6.19663151111056e-06,0.000104076757208115,5.1521,46.1996,2020-07-31
"30047",0.00021401699369556,6.19663151111056e-06,0.000104076757208115,5.1521,46.1996,2020-08-01
"30048",0.000214550037266409,6.19663151111056e-06,0.000106475453276932,5.1521,46.1996,2020-08-02
"30049",0.000214550037266409,6.19663151111056e-06,0.000106475453276932,5.1521,46.1996,2020-08-03
"30050",0.000214550037266409,6.19663151111056e-06,0.000106475453276932,5.1521,46.1996,2020-08-04
"30051",0.000215016450390901,6.19663151111056e-06,0.000115137411303216,5.1521,46.1996,2020-08-05
"30052",0.000215016450390901,6.19663151111056e-06,0.000115137411303216,5.1521,46.1996,2020-08-06
"30053",0.000215016450390901,6.19663151111056e-06,0.000115137411303216,5.1521,46.1996,2020-08-07
"30054",0.000215016450390901,6.19663151111056e-06,0.000115137411303216,5.1521,46.1996,2020-08-08
"30055",0.000215016450390901,6.19663151111056e-06,0.000115137411303216,5.1521,46.1996,2020-08-09
"30056",0.000215016450390901,6.19663151111056e-06,0.000115137411303216,5.1521,46.1996,2020-08-10
"30057",0.000215016450390901,6.19663151111056e-06,0.000115137411303216,5.1521,46.1996,2020-08-11
"30058",0.000215016450390901,6.19663151111056e-06,0.000115137411303216,5.1521,46.1996,2020-08-12
"30059",0.000215016450390901,6.19663151111056e-06,0.000115137411303216,5.1521,46.1996,2020-08-13
"30060",0.000216548950657089,6.19663151111056e-06,0.00015111785233547,5.1521,46.1996,2020-08-14
"30061",0.000216548950657089,6.19663151111056e-06,0.00015111785233547,5.1521,46.1996,2020-08-15
"30062",0.000216948733335226,6.19663151111056e-06,0.000158180679649209,5.1521,46.1996,2020-08-16
"30063",0.000217015363781582,6.19663151111056e-06,0.000158180679649209,5.1521,46.1996,2020-08-17
"30064",0.000217015363781582,6.19663151111056e-06,0.000158180679649209,5.1521,46.1996,2020-08-18
"30065",0.00021754840735243,6.19663151111056e-06,0.000159646549469042,5.1521,46.1996,2020-08-19
"30066",0.00021754840735243,6.19663151111056e-06,0.000159646549469042,5.1521,46.1996,2020-08-20
