"","confirmed","deaths","recovered","latitude","longitude","date"
"131",0.000378720948489321,1.21138562243038e-05,0.000119924929151921,-38.4161,-63.6167,2020-05-31
"132",0.000391396671885439,1.24959259011372e-05,0.000124082746223342,-38.4161,-63.6167,2020-06-01
"133",0.000411713788818223,1.27880968304803e-05,0.000128307987355382,-38.4161,-63.6167,2020-06-02
"134",0.000433042266660272,1.3102742446696e-05,0.000132510753800548,-38.4161,-63.6167,2020-06-03
"135",0.00045392125076487,1.36646096185097e-05,0.000134690798427185,-38.4161,-63.6167,2020-06-04
"136",0.000472799987737811,1.42040021034509e-05,0.000136825893680078,-38.4161,-63.6167,2020-06-05
"137",0.000494892604933526,1.45635970934117e-05,0.000138893564872352,-38.4161,-63.6167,2020-06-06
"138",0.000512288012572879,1.49231920833725e-05,0.00015527761160244,-38.4161,-63.6167,2020-06-07
"139",0.000530852103929605,1.55749580026764e-05,0.00016417758760397,-38.4161,-63.6167,2020-06-08
"140",0.000556495721651183,1.61143504876175e-05,0.00017008843025145,-38.4161,-63.6167,2020-06-09
"141",0.000584049687756928,1.65188948513234e-05,0.000179595222798538,-38.4161,-63.6167,2020-06-10
"142",0.000615199603762281,1.71931354574999e-05,0.000187259091022077,-38.4161,-63.6167,2020-06-11
"143",0.000646461893201996,1.76426291949509e-05,0.000196496187326695,-38.4161,-63.6167,2020-06-12
"144",0.000680870638803868,1.83168698011273e-05,0.000204137580863361,-38.4161,-63.6167,2020-06-13
"145",0.000709683187374476,1.87214141648332e-05,0.000214947905249058,-38.4161,-63.6167,2020-06-14
"146",0.000736832609116515,1.91933825891567e-05,0.000222297127856381,-38.4161,-63.6167,2020-06-15
"147",0.000767712828879397,1.97327750740979e-05,0.000228657464241312,-38.4161,-63.6167,2020-06-16
"148",0.000799020067692858,2.05193891146371e-05,0.000236253908404234,-38.4161,-63.6167,2020-06-17
"149",0.000843025504589309,2.13060031551763e-05,0.000240951117960597,-38.4161,-63.6167,2020-06-18
"150",0.000889323359546759,2.20027184482254e-05,0.000266347514126577,-38.4161,-63.6167,2020-06-19
